Data,Hora,Ano,Mês,Site,Manchete,Polaridade
13/06/2024,08:06:00,2024,junho,Reporter MT,Caminhão carregado com madeira bate em paredão e mata três pessoas na Serra de São Vicente,1
13/06/2024,10:44:00,2024,junho,Estadão MT,Polícia Civil incinera drogas apreendidas desde 2010 em Santo Antônio do Leverger,1
13/06/2024,14:06:00,2024,junho,Reporter MT,Professor acusado de abusar sexualmente de aluno de 6 anos é encontrado morto,1
13/06/2024,15:05:00,2024,junho,Só Notícias,Empresário morre após receber descarga elétrica no Nortão,1
13/06/2024,17:19:00,2024,junho,Estadão MT,Jovem entra em confronto com a Força Tática e morre em Cuiabá,1
13/06/2024,18:17:00,2024,junho,Só Notícias,Politec confirma identidade de morto na queda de avião em Sorriso; sepultamento será em SP,2
13/06/2024,20:10:00,2024,junho,Estadão MT,Jovem morto em confronto tentou fugir pelo telhado; Casa servia como boca de fumo,1
13/06/2024,12h:44,2024,junho,Folhamax,"Acusado de estuprar aluno de 6 anos, professor é achado morto em MT",1
13/06/2024,13h:04,2024,junho,Gazeta Digital,Homem de 46 anos é morto a tiros em zona rural de Nobres,1
13/06/2024,15h:40,2024,junho,Gazeta Digital,Professor é achado morto em casa após acusação de abuso infantil,1
13/06/2024,17h:02,2024,junho,Folhamax,Engenheiro morre eletrocutado durante manutenção em residencial,1
13/06/2024,17h:35,2024,junho,Folhamax,Bandido morre em confronto com PMs em Cuiabá; dois fogem,1
13/06/2024,19h:05,2024,junho,Folhamax,DNA e perícia dentária confirmam identidades de mortos em MT,2
14/06/2024,09:07:00,2024,junho,Só Notícias,Homem é encontrado morto em rio no Nortão,1
14/06/2024,09:18:00,2024,junho,Só Notícias,Criminosos encapuzados matam homem a tiros no Nortão,1
14/06/2024,10:14:00,2024,junho,Midia News,Politec adquire equipamentos modernos para laboratório,2
14/06/2024,10:21:00,2024,junho,Só Notícias,Politec passa a ter câmaras para laboratório de revelação de impressões digitais em MT,2
14/06/2024,10:28:00,2024,junho,Reporter MT,Empresário sofre descarga elétrica e morre em MT,1
14/06/2024,13:02:00,2024,junho,Só Notícias,Idoso é preso suspeito de estuprar enteada com deficiência no Médio Norte,1
14/06/2024,13:35:00,2024,junho,Reporter MT,Idoso é preso por estuprar enteada com deficiência,1
14/06/2024,15:50:00,2024,junho,Só Notícias,Sinop: delegada diz que suspeito de matar jovem vai responder por feminicídio,1
14/06/2024,16:28:00,2024,junho,Estadão MT,Jovem com deficiência intelectual é estuprada pelo padrasto idoso em MT,1
14/06/2024,10h:14,2024,junho,Folhamax,Politec adquire equipamentos para laboratório de impressões digitais,2
14/06/2024,10h:44,2024,junho,Gazeta Digital,Passageira de motocicleta morre após condutor atropelar anta em rodovia de MT,1
14/06/2024,11h:12,2024,junho,Folhamax,Estado anula demissão de perito da Politec e pune ex-chefe de Ciretran,2
14/06/2024,11h:20,2024,junho,Folhamax,Idoso estupra enteada deficiente e causa lesões na vítima em MT,1
14/06/2024,15h:06,2024,junho,Gazeta Digital,Idoso é preso acusado de estuprar enteada com deficiência intelectual,1
14/06/2024,18h:14,2024,junho,Gazeta Digital,"Lancha, caminhonete e motocicleta furtadas são recuperadas em Várzea Grande",1
14/06/2024,18h:17,2024,junho,Gazeta Digital,Detento mata outro durante confusão no horário de almoço,1
14/06/2024,20h:12,2024,junho,Folhamax,PC flagra lancha e caminhonetes roubadas num lava jato em VG,1
15/06/2024,07:29:00,2024,junho,Só Notícias,Blitz da Lei Seca tem 14 presos e 46 veículos apreendidos em Sinop; 22 sem CNH,1
15/06/2024,07:49:00,2024,junho,Só Notícias,Jovem é esfaqueado e morre em Guarantã do Norte,1
15/06/2024,11:45:00,2024,junho,Reporter MT,"Jovem de 17 anos é esfaqueado, grita por socorro e morre em MT",1
15/06/2024,07h:08,2024,junho,Gazeta Digital,"Jovem de 18 anos é esfaqueado, grita por socorro e morre em MT",1
15/06/2024,08h:50,2024,junho,Folhamax,Menor de 17 anos morre depois de bater em porta de casa e pedir água,1
16/06/2024,09:05:00,2024,junho,Reporter MT,Jovem de 23 anos é encontrado morto com mãos amarradas em estrada rural,1
16/06/2024,09:33:00,2024,junho,Só Notícias,Jovem é brutalmente assassinada pelo companheiro em MT,1
16/06/2024,11:57:00,2024,junho,Estadão MT,Idoso morre carbonizado deitado na cama e ao lado de botijão de gás,1
16/06/2024,13:45:00,2024,junho,Só Notícias,Morador morre carbonizado em incêndio em residência no Mato Grosso,1
16/06/2024,16:15:00,2024,junho,Só Notícias,Homem é encontrado morto às margens de estrada no Mato Grosso,1
16/06/2024,18:20:00,2024,junho,Só Notícias,Acidente entre caminhão e motocicleta deixa um morto na BR-163 no Nortão ,1
16/06/2024,08h:21,2024,junho,Gazeta Digital,Homem é encontrado morto com mãos amarradas às margens de estrada,1
16/06/2024,09h:53,2024,junho,Gazeta Digital,Jovem é brutalmente assassinada por ex-namorado em casa,1
16/06/2024,12h:01,2024,junho,Gazeta Digital,Idoso é encontrado carbonizado durante incêndio em residência,1
16/06/2024,15h:20,2024,junho,Folhamax,Maníaco que matou ex com várias facadas é identificado; veja nome,1
17/06/2024,08:43:00,2024,junho,Só Notícias,Bebedeira termina com assassinato no Nortão; dois detidos,1
17/06/2024,08:52:00,2024,junho,Só Notícias,Veículo capota após colisão com carreta na BR-163 em Nova Mutum; técnico que morreu será sepultado no PR,1
17/06/2024,14:39:00,2024,junho,Reporter MT,Rádios usados por polícias de MT possuem criptografia que impede criminosos de copiarem frequência,1
17/06/2024,08h:00,2024,junho,Gazeta Digital,"Homem dorme debaixo de caminhão, motorista não vê e o mata atropelado",1
17/06/2024,08h:22,2024,junho,Gazeta Digital,Grave acidente envolvendo caminhão e motocicleta deixa um morto na BR-163,1
17/06/2024,08h:43,2024,junho,Gazeta Digital,Homem morre após caminhão avançar em rotatória e atingir seu veículo na BR-163,1
17/06/2024,10h:58,2024,junho,Folhamax,Rádios das polícias de MT possuem criptografia,1
17/06/2024,17h:16,2024,junho,Folhamax,Jovem é executado em rodoviária de MT em plena luz do dia,1
17/06/2024,17h:18,2024,junho,Folhamax,Curso aborda atendimento à mulher em situação de violência,1
17/06/2024,17h:31,2024,junho,Gazeta Digital,Jovem é morto com 3 tiros na cabeça em rodoviária de MT,1
18/06/2024,08:53:00,2024,junho,Reporter MT,Homem é assassinado e tem corpo abandonado em matagal em Cuiabá,1
18/06/2024,16:55:00,2024,junho,Reporter MT,Assassino recebe policiais da Força Tática a tiros e morre em confronto no Jardim Vitória,1
18/06/2024,07h:02,2024,junho,Gazeta Digital,"Homem é achado morto, com marcas de tiro, em estrada de Cuiabá",1
18/06/2024,07h:21,2024,junho,Gazeta Digital,Populares encontram motociclista morto às margens de via; acidente é investigado,1
18/06/2024,11h:17,2024,junho,Gazeta Digital,Homem é encontrado morto em quitinete; namorado é suspeito e está foragido,1
18/06/2024,15h:22,2024,junho,Folhamax,Homicida enfrenta Força Tática e morre em confronto em Cuiabá,1
18/06/2024,16h:34,2024,junho,Gazeta Digital,Fugitivo do presídio de VG é morto pela polícia em Cuiabá,1
19/06/2024,07:58:00,2024,junho,Só Notícias,Médico e irmão mortos em acidente em Mato Grosso serão trasladados para Santa Catarina,1
19/06/2024,09:24:00,2024,junho,Só Notícias,"Criminosos invadem chácara, matam idoso, roubam caminhonete e armas em Mato Grosso",1
19/06/2024,14:57:00,2024,junho,Estadão MT,Homem é assassinado dentro de quitinete em cidade de MT,1
19/06/2024,15:52:00,2024,junho,Estadão MT,Acidente gravíssimo tira a vida de dois irmãos e deixa mulher ferida na BR-174,1
19/06/2024,16:25:00,2024,junho,Só Notícias,"Mauro define novo secretário de Esportes, comandante dos bombeiros e diretor da Politec",2
19/06/2024,16:38:00,2024,junho,Estadão MT,Mendes anuncia mudanças no staff; David Moura passa a comandar Cultura,1
19/06/2024,16:43:00,2024,junho,Reporter MT,"Governador muda comando na Secel, Bombeiros e Politec; posse nesta quinta",2
19/06/2024,17:40:00,2024,junho,Midia News,"Perícia nas imagens do caso está pronta desde abril, diz Politec",2
19/06/2024,19:31:00,2024,junho,Só Notícias,Motociclista morre em colisão com carreta em Sorriso,1
19/06/2024,21:40:00,2024,junho,Só Notícias,Polícia Civil conclui inquérito e indicia por feminicídio de jovem morta a facadas,1
19/06/2024,07h:20,2024,junho,Gazeta Digital,"Idoso de 84 anos é morto durante roubo em casa; dupla foge com carro, 3 armas e R$ 20 mil",1
19/06/2024,07h:20,2024,junho,Folhamax,"Dupla que decapitou mulher morre em confronto com PMs, em MT",1
19/06/2024,07h:26,2024,junho,Folhamax,Motorista de caminhão morre ao sofrer descarga elétrica em MT,1
19/06/2024,07h:41,2024,junho,Gazeta Digital,Taxista é encontrado morto em estrada; carro estava ligado e sujo de sangue,1
19/06/2024,08h:33,2024,junho,Folhamax,Taxista é morto dentro do próprio carro em estrada em MT,1
19/06/2024,08h:35,2024,junho,Folhamax,"Politec ""enrola"" perícia em computador há 6 anos e ignora ofícios do TJ",0
19/06/2024,08h:48,2024,junho,Gazeta Digital,Caminhoneiro leva choque em veículo e morre em posto de gasolina,1
19/06/2024,12h:30,2024,junho,Folhamax,Incêndio atinge loja de eletrodomésticos em Cuiabá,1
19/06/2024,16h:05,2024,junho,Gazeta Digital,Vizinhos sentem forte odor e homem é achado morto em casa,1
19/06/2024,16h:08,2024,junho,Gazeta Digital,Motociclista morre ao bater em traseira de caminhão parado,1
19/06/2024,16h:22,2024,junho,Folhamax,Mauro troca professor por judoca na Secel; Politec e Bombeiros mudam comandos,2
19/06/2024,16h:50,2024,junho,Gazeta Digital,"Mauro troca secretário de Cultura, comandante dos bombeiros e diretor da Politec",2
19/06/2024,17h:10,2024,junho,Folhamax,Agentes de segurança são capacitados para atender vítimas de violência,1
19/06/2024,17h:23,2024,junho,Folhamax,PC remove policial envolvido na morte de pecuarista em Cuiabá,1
19/06/2024,17h:33,2024,junho,Gazeta Digital,Homem é indiciado por matar jovem com facadas no rosto,1
19/06/2024,18h:06,2024,junho,Folhamax,PC indicia maníaco que matou jovem durante sexo em MT,1
20/06/2024,07:47:00,2024,junho,Reporter MT,Homem bate moto contra carreta e morre em Sorriso,1
20/06/2024,09:12:00,2024,junho,Reporter MT,Homem é encontrado morto em kitnet e namorada confessa envolvimento em crime,1
20/06/2024,09:23:00,2024,junho,Só Notícias,Polícia localiza ossada humana em cova no Nortão,1
20/06/2024,10:38:00,2024,junho,Reporter MT,"Veja vídeo: ""O maior desafio do Abílio é enfrentar sua própria língua"", diz Mauro",1
20/06/2024,14:45:00,2024,junho,Reporter MT,STJ nega soltar açougueiro condenado por ajudar na tentativa de fuga de presos da PCE,1
20/06/2024,15:35:00,2024,junho,Estadão MT,Motociclista bate na traseira de carreta e morre ao tentar fazer ultrapassagem em MT,1
20/06/2024,16:14:00,2024,junho,Midia News,Governador afirma que irá cobrar cada vez mais eficiência dos novos secretários e dirigentes,1
20/06/2024,23:03:00,2024,junho,Estadão MT,Governador avisa que irá cobrar cada vez mais eficiência dos novos secretários e dirigentes,1
20/06/2024,07h:30,2024,junho,Folhamax,Homem é morto e corpo é achado perto de muro de quitinete,1
20/06/2024,07h:50,2024,junho,Gazeta Digital,Ossada humana é achada em cova rasa na zona rural de MT,1
20/06/2024,07h:55,2024,junho,Gazeta Digital,Homem de 56 anos morre em acidente envolvendo caminhão e uma motoneta,1
20/06/2024,10h:20,2024,junho,Folhamax,RAM invade preferencial e atropela motociclista; fotos,1
20/06/2024,10h:30,2024,junho,Folhamax,"Mauro aconselha Abilio na eleição: ""maior desafio é a própria língua""",1
20/06/2024,13h:35,2024,junho,Gazeta Digital,Corpo menino desaparecido há 7 dias é achado no rio Verde,1
20/06/2024,14h:47,2024,junho,Folhamax,Primeira-dama elogia novos secretários,1
20/06/2024,14h:58,2024,junho,Folhamax,Governador exige eficiência de novos secretários de MT,1
20/06/2024,19h:14,2024,junho,Folhamax,Corpo de garoto é achado uma semana após afogamento,1
21/06/2024,07:00:00,2024,junho,Reporter MT,"Mauro sobre mudanças no staff: ""Não há descontentamento; é preciso reoxigenar""",1
21/06/2024,11:38:00,2024,junho,Só Notícias,Pedreiro é morto a tiros em Mato Grosso,1
21/06/2024,20:09:00,2024,junho,Só Notícias,Mauro volta a defender penas mais duras para bandidos; “parar de romantizar a segurança pública”,1
21/06/2024,07h:11,2024,junho,Gazeta Digital,Homem é assassinado com tiro na cabeça na porta de casa,1
21/06/2024,07h:30,2024,junho,Folhamax,Pedreiro é executado enquanto realizava obra na calçada de casa,1
21/06/2024,08h:47,2024,junho,Folhamax,"Essa escola tem estrutura melhor que particulares, destaca governador",1
21/06/2024,18h:32,2024,junho,Folhamax,"Mauro se revolta com leis brandas: ""tem ir na raiz do problema",1
22/06/2024,08:40:00,2024,junho,Só Notícias,Homem com mais de 10 passagens criminais troca tiros com a PM em Mato Grosso e morre,1
22/06/2024,08h:02,2024,junho,Folhamax,Bandido com capivara longa morre em confronto com militares em Cuiabá,1
22/06/2024,10h:33,2024,junho,Folhamax,Idoso em bicicleta morre morre atropelado por ônibus escolar em MT,1
23/06/2024,09:54:00,2024,junho,Estadão MT,Atiradores invadem boate e tentam matar homem a tiros em cidade de MT,1
23/06/2024,08h:55,2024,junho,Folhamax,Manobra para desviar de quebra-molas termina com 2 mortos em acidente,1
23/06/2024,10h:25,2024,junho,Gazeta Digital,Dois jovens morrem em batida de moto contra poste da iluminação pública em MT,1
23/06/2024,11h:13,2024,junho,Gazeta Digital,Homem é achado morto a tiros no meio da rua no interior,1
23/06/2024,11h:15,2024,junho,Folhamax,Batida entre moto e caminhão mata idosa em assentamento,1
23/06/2024,12h:30,2024,junho,Folhamax,Homem é executado com vários tiros de pistola no meio da rua em MT,1
23/06/2024,14h:06,2024,junho,Gazeta Digital,Homem é baleado em casa noturna no interior de Mato Grosso,1
23/06/2024,14h:57,2024,junho,Folhamax,Dupla invade boate e executa empresário a tiros em cidade de MT,1
24/06/2024,08:07:00,2024,junho,Só Notícias,Sepultados em Sinop garçons mortos em acidente,1
24/06/2024,09:21:00,2024,junho,Estadão MT,"Operação prende quatro pessoas por ""gato"" na energia elétrica em Rondonópolis",1
24/06/2024,09:22:00,2024,junho,Só Notícias,Sorriso: homem é assassinado em alojamento e colega de trabalho preso,1
24/06/2024,09:39:00,2024,junho,Só Notícias,Dois morrem em acidente em Mato Grosso,1
24/06/2024,10:08:00,2024,junho,Reporter MT,"Governo de MT arrecada R$ 169 milhões com leilões de imóveis, joias e veículos confiscados de organizações criminosas",1
24/06/2024,11:51:00,2024,junho,Só Notícias,Mulher falecida em acidente na 163 em Sorriso será sepultada no Maranhão,1
24/06/2024,17:25:00,2024,junho,Só Notícias,Bombeiros localizam em rio no Nortão criança que se afogou,1
24/06/2024,21:43:00,2024,junho,Estadão MT,Jovem é morto em confronto após roubar carro em estacionamento de supermercado,1
24/06/2024,07h:31,2024,junho,Folhamax,"PC prende 4 por ""gatos"" em empresas e mansões; MT perde R$ 150 milhões",1
24/06/2024,07h:42,2024,junho,Gazeta Digital,Acidente envolvendo HB20 e moto deixa dois mortos na MT-100,1
24/06/2024,08h:15,2024,junho,Folhamax,MT arrecada R$ 169 milhões com leilões de bens de criminosos,1
24/06/2024,08h:36,2024,junho,Gazeta Digital,Operação mira associação criminosa por adulterar e fraudar medidores de energia,1
24/06/2024,08h:36,2024,junho,Folhamax,Jovem mata colega a facadas dentro de alojamento em MT,1
24/06/2024,09h:32,2024,junho,Gazeta Digital,Sesp arrecada R$ 169 milhões com leilões de bens confiscados do tráfico e organizações criminosas,1
24/06/2024,15h:46,2024,junho,Folhamax,Juiz manda refazer perícia em faccionado que chefiou escavação de túnel na PCE,0
24/06/2024,18h:05,2024,junho,Folhamax,"Pistoleiro e CAC alegam ""cerceamento"" e pedem liberdade",1
25/06/2024,07:47:00,2024,junho,Só Notícias,Motorista morre em violenta colisão entre duas carretas na MT-220 em Sinop; vítima identificada,1
25/06/2024,09:12:00,2024,junho,Só Notícias,Ladrão morre baleado durante fuga após roubar carro em Mato Grosso,1
25/06/2024,10:51:00,2024,junho,Só Notícias,Acidente com carreta e moto deixa um morto e um ferido na rodovia dos Imigrantes em Várzea Grande,1
25/06/2024,13:32:00,2024,junho,Reporter MT,"Japidinho é condenado por fazer ""gato"" na energia",1
25/06/2024,19:15:00,2024,junho,Só Notícias,Criança morre atropelada por ônibus em Sinop,1
25/06/2024,20:33:00,2024,junho,Estadão MT,Dono do Japidinho é condenado a pagar R$ 64 mil por furto de energia,1
25/06/2024,07h:14,2024,junho,Gazeta Digital,Assaltante morre baleado durante perseguição após roubar carro em VG,1
25/06/2024,07h:24,2024,junho,Gazeta Digital,Mulher morre em acidente entre moto e caminhão na BR-070,1
25/06/2024,07h:50,2024,junho,Gazeta Digital,"Motorista morre preso às ferragens após bater em caminhão na MT-220, no Nortão",1
25/06/2024,09h:21,2024,junho,Folhamax,Assembleia faz entrega de títulos e moções a jornalistas,1
